date,price_eur,wind_mwh,consumption
2021-08-19,91.35416675,61505.711181,61881.39686099999
2021-08-20,102.17999966666666,30102.825358000002,58027.70595100001
2021-08-21,91.462915875,7673.7679499999995,49697.352001
2021-08-22,78.05458320833333,7997.728626,48812.69158600001
2021-08-23,93.87916645833333,4732.424619,59513.142061000006
2021-08-24,96.0024995,8087.713526000001,60233.020752
2021-08-25,81.248749625,64047.103836,63381.663957
2021-08-26,89.18333333333334,60760.757699999995,62565.645279
2021-08-27,91.6941665,72262.15883399999,60968.90342399999
2021-08-28,84.41125045833333,53208.078701,53319.30934800001
2021-08-29,80.74250041666667,31862.333124000004,49585.252428
2021-08-30,106.57499874999999,21205.816591,59719.67186600001
2021-08-31,110.05416683333333,6680.466198,60552.179404
2021-09-01,111.85916679166667,6892.037195000002,60584.71852300002
2021-09-02,117.29541675,12458.791435000003,61011.49110100001
2021-09-03,110.46541654166667,38146.88999899999,59031.61376199999
2021-09-04,106.87583391666666,13457.184738000002,49895.461194999996
2021-09-05,97.62916666666666,11025.552944,49296.38777200001
2021-09-06,127.82374924999999,2760.269918,59529.60400000001
2021-09-07,127.98250008333333,6538.510724999999,60850.284400000004
2021-09-08,124.77916754166667,7203.6105880000005,61273.155559
2021-09-09,130.23333304166667,6755.4481860000005,62069.590122
2021-09-10,138.286250125,6772.72411,58688.705345999995
2021-09-11,129.01791554166667,9884.918952000002,51340.105427
2021-09-12,104.98624916666667,49102.967264,50890.45159299999
2021-09-13,140.83833258333334,19579.59246,60115.14512500001
2021-09-14,143.23833241666665,2297.4727760000005,61124.750144000005
2021-09-15,168.21166641666667,35670.32871,63076.85030299999
2021-09-16,158.94291658333333,32665.632778,63028.314414999986
2021-09-17,146.65916729166668,38898.327713000006,60548.100362000005
2021-09-18,131.00250016666666,14162.257535999996,50912.275551999985
2021-09-19,94.10333383333334,22749.748431,50571.620923999995
2021-09-20,150.698749625,6350.3746740000015,60997.21862199999
2021-09-21,149.89208320833333,31691.021887000003,62927.245066
2021-09-22,135.791665375,37114.968521999996,64458.027040000015
2021-09-23,69.19958391666667,67655.72477900001,68472.56654199999
2021-09-24,93.27791641666667,53244.709190000016,64870.949713
2021-09-25,125.219166125,28205.486178000003,53073.141744
2021-09-26,119.90041670833334,19371.278243999997,50494.321877
2021-09-27,129.13249933333333,38292.597302,62970.16289199999
2021-09-28,154.920001625,13130.427216,61299.71830500001
2021-09-29,128.293748875,32673.353013,64663.26119999999
2021-09-30,94.356666875,33155.397861,68558.19197300001
2021-10-01,73.63583333333334,63933.351919,68405.639261
2021-10-02,103.23166604166666,26475.627668000005,54462.22604899999
2021-10-03,35.46000012500001,53325.757416,58222.125308999995
2021-10-04,134.61875025,47710.70925200001,65864.902665
2021-10-05,158.236249,41271.446839,65028.940477000004
2021-10-06,184.10958229166667,11871.913405000001,62972.047228999996
2021-10-07,302.526249,11702.929582999997,62538.54481500001
2021-10-08,203.8929195,8488.458783,59849.733103
2021-10-09,139.49166716666667,7879.053607000001,52517.048330000005
2021-10-10,141.581249875,28330.812147999997,53474.734771
2021-10-11,113.03124991666667,68133.84688400001,67839.83533599999
2021-10-12,153.56208395833335,31344.347111999996,65073.363107000005
2021-10-13,188.24291645833333,24024.920234,65310.436622
2021-10-14,119.76916766666666,55320.34253999999,67628.50528500002
2021-10-15,72.80416729166667,60017.87403100001,67839.423457
2021-10-16,99.98791575,53846.83506,56950.81275
2021-10-17,142.01999975,12060.754651,53970.190511
2021-10-18,181.37000070833332,16460.73392,63138.23452300001
2021-10-19,148.92499966666668,42355.28191299999,67991.730213
2021-10-20,57.617083416666674,48557.856004999994,71760.758725
2021-10-21,54.33916704166666,50187.25635900001,71297.781362
2021-10-22,55.23375058333333,63794.029068,71184.12367500001
2021-10-23,118.90083379166667,27003.265274999998,59585.969777
2021-10-24,85.76583283333333,53063.948301,56757.195713999994
2021-10-25,107.97708316666666,36773.39892300001,67250.97717000001
2021-10-26,138.770417625,29313.189790999997,66867.545091
2021-10-27,34.0525,55236.24855099998,72122.09409099999
2021-10-28,60.58750008333333,59980.822119,67894.850892
2021-10-29,80.45958341666666,46209.349290000006,66179.48278399999
2021-10-30,79.06249979166667,45565.97355200001,57401.639228
2021-10-31,57.27159992,43753.681639999995,58739.107284000005
2021-11-01,68.99833258333334,67329.385978,69333.10715599998
2021-11-02,194.42000033333332,20012.183805,65234.230724000015
2021-11-03,181.06708141666667,6100.841721999999,65280.80977100001
